IPCA - inflação acumulada para os próximos 12 meses - variação % - Mediana - Período de 01/01/2002 a 31/12/2003
Data; ;
02/01/2002;4,73;
03/01/2002;4,71;
04/01/2002;4,69;
07/01/2002;4,66;
08/01/2002;4,66;
09/01/2002;4,65;
10/01/2002;4,65;
11/01/2002;4,61;
14/01/2002;4,61;
15/01/2002;4,62;
16/01/2002;4,62;
17/01/2002;4,62;
18/01/2002;4,75;
21/01/2002;4,83;
22/01/2002;4,83;
23/01/2002;4,83;
24/01/2002;4,80;
25/01/2002;4,77;
28/01/2002;4,82;
29/01/2002;4,80;
30/01/2002;4,82;
31/01/2002;4,83;
01/02/2002;4,83;
04/02/2002;4,80;
05/02/2002;4,83;
06/02/2002;4,80;
07/02/2002;4,80;
08/02/2002;4,64;
11/02/2002;4,64;
13/02/2002;4,64;
14/02/2002;4,62;
15/02/2002;4,62;
18/02/2002;4,62;
19/02/2002;4,63;
20/02/2002;4,63;
21/02/2002;4,63;
22/02/2002;4,67;
25/02/2002;4,67;
26/02/2002;4,67;
27/02/2002;4,67;
28/02/2002;4,72;
01/03/2002;4,75;
04/03/2002;4,75;
05/03/2002;4,75;
06/03/2002;4,75;
07/03/2002;4,77;
08/03/2002;4,76;
11/03/2002;4,76;
12/03/2002;4,62;
13/03/2002;4,70;
14/03/2002;4,78;
15/03/2002;4,81;
18/03/2002;4,80;
19/03/2002;4,76;
20/03/2002;4,80;
21/03/2002;4,81;
22/03/2002;4,87;
25/03/2002;4,90;
26/03/2002;4,90;
27/03/2002;4,91;
28/03/2002;4,92;
01/04/2002;4,92;
02/04/2002;4,94;
03/04/2002;5,01;
04/04/2002;5,08;
05/04/2002;5,10;
08/04/2002;5,10;
09/04/2002;5,10;
10/04/2002;4,90;
11/04/2002;4,90;
12/04/2002;4,92;
15/04/2002;4,93;
16/04/2002;4,92;
17/04/2002;4,91;
18/04/2002;4,91;
19/04/2002;4,90;
22/04/2002;4,87;
23/04/2002;4,91;
24/04/2002;4,92;
25/04/2002;4,92;
26/04/2002;4,93;
29/04/2002;4,92;
30/04/2002;4,92;
02/05/2002;4,92;
03/05/2002;4,92;
06/05/2002;4,92;
07/05/2002;4,92;
08/05/2002;4,92;
09/05/2002;4,92;
10/05/2002;4,41;
13/05/2002;4,42;
14/05/2002;4,43;
15/05/2002;4,42;
16/05/2002;4,40;
17/05/2002;4,43;
20/05/2002;4,43;
21/05/2002;4,44;
22/05/2002;4,44;
23/05/2002;4,43;
24/05/2002;4,41;
27/05/2002;4,40;
28/05/2002;4,39;
29/05/2002;4,41;
31/05/2002;4,41;
03/06/2002;4,41;
04/06/2002;4,41;
05/06/2002;4,43;
06/06/2002;4,43;
07/06/2002;4,41;
10/06/2002;4,41;
11/06/2002;4,40;
12/06/2002;4,23;
13/06/2002;4,23;
14/06/2002;4,33;
17/06/2002;4,33;
18/06/2002;4,34;
19/06/2002;4,34;
20/06/2002;4,34;
21/06/2002;4,56;
24/06/2002;4,59;
25/06/2002;4,64;
26/06/2002;4,64;
27/06/2002;4,64;
28/06/2002;4,59;
01/07/2002;4,59;
02/07/2002;4,59;
03/07/2002;4,68;
04/07/2002;4,68;
05/07/2002;4,75;
08/07/2002;4,75;
09/07/2002;4,77;
10/07/2002;4,64;
11/07/2002;4,70;
12/07/2002;4,75;
15/07/2002;4,75;
16/07/2002;4,83;
17/07/2002;4,86;
18/07/2002;4,89;
19/07/2002;4,97;
22/07/2002;4,97;
23/07/2002;4,97;
24/07/2002;5,01;
25/07/2002;5,06;
26/07/2002;5,05;
29/07/2002;5,06;
30/07/2002;5,06;
31/07/2002;5,07;
01/08/2002;5,09;
02/08/2002;5,09;
05/08/2002;5,11;
06/08/2002;5,22;
07/08/2002;5,22;
08/08/2002;5,29;
09/08/2002;4,67;
12/08/2002;4,68;
13/08/2002;4,74;
14/08/2002;4,75;
15/08/2002;4,75;
16/08/2002;5,01;
19/08/2002;5,19;
20/08/2002;5,27;
21/08/2002;5,30;
22/08/2002;5,26;
23/08/2002;5,24;
26/08/2002;5,32;
27/08/2002;5,34;
28/08/2002;5,37;
29/08/2002;5,37;
30/08/2002;5,40;
02/09/2002;5,44;
03/09/2002;5,46;
04/09/2002;5,49;
05/09/2002;5,51;
06/09/2002;5,54;
09/09/2002;5,52;
10/09/2002;5,45;
11/09/2002;5,45;
12/09/2002;5,45;
13/09/2002;5,53;
16/09/2002;5,54;
17/09/2002;5,54;
18/09/2002;5,54;
19/09/2002;5,69;
20/09/2002;5,69;
23/09/2002;5,69;
24/09/2002;5,69;
25/09/2002;5,71;
26/09/2002;5,77;
27/09/2002;5,77;
30/09/2002;5,80;
01/10/2002;5,80;
02/10/2002;5,83;
03/10/2002;5,87;
04/10/2002;5,86;
07/10/2002;6,02;
08/10/2002;6,20;
09/10/2002;6,07;
10/10/2002;6,18;
11/10/2002;6,21;
14/10/2002;6,36;
15/10/2002;6,48;
16/10/2002;6,58;
17/10/2002;6,99;
18/10/2002;7,41;
21/10/2002;7,87;
22/10/2002;8,03;
23/10/2002;8,03;
24/10/2002;8,30;
25/10/2002;8,51;
28/10/2002;8,57;
29/10/2002;8,57;
30/10/2002;8,62;
31/10/2002;8,62;
01/11/2002;9,00;
04/11/2002;9,05;
05/11/2002;9,43;
06/11/2002;9,61;
07/11/2002;9,63;
08/11/2002;9,88;
11/11/2002;10,10;
12/11/2002;9,70;
13/11/2002;10,08;
14/11/2002;10,63;
18/11/2002;11,03;
19/11/2002;11,01;
20/11/2002;11,07;
21/11/2002;11,07;
22/11/2002;11,23;
25/11/2002;11,65;
26/11/2002;12,24;
27/11/2002;12,24;
28/11/2002;12,29;
29/11/2002;12,54;
02/12/2002;12,54;
03/12/2002;12,61;
04/12/2002;12,61;
05/12/2002;13,10;
06/12/2002;11,54;
09/12/2002;11,79;
10/12/2002;11,79;
11/12/2002;11,71;
12/12/2002;11,84;
13/12/2002;12,38;
16/12/2002;12,38;
17/12/2002;12,49;
18/12/2002;12,63;
19/12/2002;12,76;
20/12/2002;12,74;
23/12/2002;12,84;
24/12/2002;12,84;
26/12/2002;12,84;
27/12/2002;13,18;
30/12/2002;13,18;
31/12/2002;13,18;
02/01/2003;13,18;
03/01/2003;13,23;
06/01/2003;13,38;
07/01/2003;13,44;
08/01/2003;13,38;
09/01/2003;13,38;
10/01/2003;11,59;
13/01/2003;11,49;
14/01/2003;11,58;
15/01/2003;11,56;
16/01/2003;11,58;
17/01/2003;11,56;
20/01/2003;11,56;
21/01/2003;11,58;
22/01/2003;11,56;
23/01/2003;11,56;
24/01/2003;11,56;
27/01/2003;11,56;
28/01/2003;11,56;
29/01/2003;11,59;
30/01/2003;11,56;
31/01/2003;11,56;
03/02/2003;11,56;
04/02/2003;11,56;
05/02/2003;11,56;
06/02/2003;11,84;
07/02/2003;11,99;
10/02/2003;12,00;
11/02/2003;12,00;
12/02/2003;12,01;
13/02/2003;10,49;
14/02/2003;10,58;
17/02/2003;10,69;
18/02/2003;10,71;
19/02/2003;10,71;
20/02/2003;10,73;
21/02/2003;10,73;
24/02/2003;10,90;
25/02/2003;10,95;
26/02/2003;10,95;
27/02/2003;10,95;
28/02/2003;10,95;
05/03/2003;11,01;
06/03/2003;11,01;
07/03/2003;11,01;
10/03/2003;11,01;
11/03/2003;11,01;
12/03/2003;11,01;
13/03/2003;10,91;
14/03/2003;9,85;
17/03/2003;9,80;
18/03/2003;9,72;
19/03/2003;9,71;
