IPCA - variação % - Mediana - Mensal - Período de 01/01/2007 a 31/12/2008 para jan/2007 a dez/2009
Data;jan/2007;fev/2007;mar/2007;abr/2007;mai/2007;jun/2007;jul/2007;ago/2007;set/2007;out/2007;nov/2007;dez/2007;jan/2008;fev/2008;mar/2008;abr/2008;mai/2008;jun/2008;jul/2008;ago/2008;set/2008;out/2008;nov/2008;dez/2008;jan/2009;fev/2009;mar/2009;abr/2009;mai/2009;jun/2009;jul/2009;ago/2009;set/2009;out/2009;nov/2009;dez/2009;
29/01/2007;0,47;0,48;0,31;0,31;0,25;0,21;0,30;0,30;0,30;0,35;0,36;0,37;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/01/2007;0,47;0,48;0,31;0,31;0,25;0,21;0,30;0,30;0,30;0,35;0,36;0,37;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/01/2007;0,47;0,48;0,31;0,30;0,25;0,21;0,30;0,30;0,30;0,35;0,36;0,37;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/02/2007;0,47;0,48;0,31;0,30;0,25;0,21;0,30;0,30;0,30;0,35;0,36;0,37;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/02/2007;0,48;0,48;0,30;0,30;0,25;0,23;0,30;0,30;0,30;0,34;0,36;0,37;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/02/2007;0,48;0,48;0,30;0,30;0,25;0,22;0,30;0,30;0,30;0,34;0,35;0,37;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/02/2007;0,48;0,48;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,36;0,37;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/02/2007;0,48;0,48;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,35;0,37;0,40;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/02/2007;0,47;0,48;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,35;0,38;0,40;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/02/2007; ;0,46;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,35;0,38;0,40;0,40;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,35;0,37;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,34;0,35;0,38;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,33;0,35;0,38;0,39;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,33;0,35;0,38;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,33;0,35;0,38;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/02/2007; ;0,45;0,30;0,30;0,25;0,20;0,30;0,30;0,30;0,33;0,35;0,38;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/02/2007; ;0,45;0,30;0,30;0,24;0,20;0,30;0,30;0,30;0,33;0,35;0,36;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/02/2007; ;0,45;0,29;0,30;0,24;0,20;0,30;0,30;0,30;0,32;0,35;0,36;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/02/2007; ;0,43;0,29;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,37;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/02/2007; ;0,43;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,36;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/02/2007; ;0,43;0,29;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,36;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/03/2007; ;0,43;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,36;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/03/2007; ;0,42;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/03/2007; ;0,42;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/03/2007; ;0,42;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/03/2007; ;0,42;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/03/2007; ;0,42;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/03/2007; ; ;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/03/2007; ; ;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/03/2007; ; ;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/03/2007; ; ;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/03/2007; ; ;0,28;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/03/2007; ; ;0,30;0,30;0,24;0,20;0,30;0,30;0,29;0,32;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/03/2007; ; ;0,30;0,30;0,24;0,20;0,30;0,30;0,28;0,31;0,35;0,35;0,40;0,40;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/03/2007; ; ;0,30;0,30;0,24;0,20;0,30;0,30;0,28;0,31;0,35;0,35;0,40;0,40;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/03/2007; ; ;0,30;0,30;0,24;0,20;0,30;0,30;0,28;0,31;0,35;0,35;0,40;0,40;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/03/2007; ; ;0,31;0,30;0,24;0,19;0,30;0,30;0,28;0,31;0,35;0,35;0,40;0,40;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/03/2007; ; ;0,33;0,30;0,24;0,18;0,30;0,30;0,28;0,30;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/03/2007; ; ;0,35;0,30;0,24;0,19;0,30;0,30;0,28;0,30;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/03/2007; ; ;0,35;0,30;0,24;0,20;0,30;0,30;0,28;0,30;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/03/2007; ; ;0,35;0,30;0,24;0,20;0,30;0,30;0,28;0,30;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/03/2007; ; ;0,35;0,30;0,24;0,20;0,29;0,30;0,27;0,31;0,35;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/03/2007; ; ;0,36;0,30;0,24;0,18;0,29;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/04/2007; ; ;0,36;0,30;0,24;0,16;0,28;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/04/2007; ; ;0,36;0,30;0,24;0,16;0,28;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/04/2007; ; ;0,37;0,30;0,24;0,16;0,28;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/04/2007; ; ;0,38;0,30;0,24;0,17;0,28;0,30;0,29;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/04/2007; ; ;0,38;0,30;0,24;0,17;0,28;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/04/2007; ; ;0,38;0,30;0,24;0,17;0,28;0,30;0,28;0,30;0,34;0,35;0,40;0,40;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/04/2007; ; ; ;0,29;0,24;0,16;0,28;0,30;0,27;0,30;0,34;0,35;0,40;0,40;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/04/2007; ; ; ;0,30;0,24;0,15;0,28;0,29;0,27;0,30;0,34;0,35;0,40;0,40;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/04/2007; ; ; ;0,30;0,21;0,16;0,28;0,30;0,27;0,30;0,34;0,35;0,40;0,40;0,30;0,31;0,20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/04/2007; ; ; ;0,30;0,21;0,16;0,28;0,28;0,27;0,30;0,34;0,35;0,40;0,40;0,30;0,31;0,20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/04/2007; ; ; ;0,30;0,21;0,16;0,27;0,28;0,26;0,30;0,34;0,35;0,40;0,40;0,30;0,31;0,20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/04/2007; ; ; ;0,30;0,21;0,16;0,27;0,27;0,26;0,30;0,34;0,36;0,40;0,40;0,30;0,31;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/04/2007; ; ; ;0,30;0,21;0,16;0,27;0,26;0,26;0,30;0,34;0,36;0,40;0,40;0,30;0,30;0,23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/04/2007; ; ; ;0,30;0,20;0,16;0,27;0,26;0,26;0,30;0,34;0,36;0,38;0,40;0,30;0,30;0,23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/04/2007; ; ; ;0,30;0,20;0,16;0,25;0,26;0,26;0,30;0,34;0,35;0,39;0,40;0,30;0,30;0,23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/04/2007; ; ; ;0,30;0,20;0,15;0,25;0,26;0,25;0,30;0,34;0,35;0,38;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/04/2007; ; ; ;0,30;0,20;0,15;0,25;0,26;0,25;0,30;0,34;0,35;0,38;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/04/2007; ; ; ;0,30;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/04/2007; ; ; ;0,29;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/04/2007; ; ; ;0,28;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/05/2007; ; ; ;0,27;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/05/2007; ; ; ;0,26;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/05/2007; ; ; ;0,25;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/05/2007; ; ; ;0,25;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/05/2007; ; ; ;0,25;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/05/2007; ; ; ;0,25;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/05/2007; ; ; ;0,25;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,37;0,40;0,30;0,30;0,24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/05/2007; ; ; ; ;0,20;0,15;0,24;0,25;0,25;0,30;0,34;0,35;0,37;0,40;0,30;0,30;0,24;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/05/2007; ; ; ; ;0,20;0,15;0,24;0,25;0,25;0,30;0,34;0,35;0,36;0,40;0,30;0,30;0,25;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/05/2007; ; ; ; ;0,20;0,15;0,25;0,25;0,25;0,30;0,33;0,35;0,37;0,40;0,30;0,30;0,25;0,24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/05/2007; ; ; ; ;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,38;0,40;0,31;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/05/2007; ; ; ; ;0,20;0,15;0,25;0,25;0,25;0,30;0,34;0,35;0,38;0,40;0,31;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/05/2007; ; ; ; ;0,20;0,15;0,24;0,25;0,25;0,30;0,33;0,35;0,39;0,40;0,31;0,30;0,25;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/05/2007; ; ; ; ;0,20;0,14;0,23;0,25;0,25;0,30;0,33;0,35;0,38;0,40;0,31;0,30;0,25;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/05/2007; ; ; ; ;0,20;0,14;0,22;0,25;0,25;0,30;0,33;0,35;0,39;0,40;0,32;0,30;0,25;0,24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/05/2007; ; ; ; ;0,20;0,11;0,20;0,24;0,25;0,30;0,34;0,35;0,39;0,40;0,32;0,30;0,25;0,22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/05/2007; ; ; ; ;0,20;0,10;0,20;0,24;0,25;0,30;0,34;0,35;0,39;0,40;0,32;0,30;0,25;0,22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/05/2007; ; ; ; ;0,20;0,10;0,20;0,24;0,25;0,30;0,34;0,35;0,38;0,40;0,32;0,30;0,25;0,22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/05/2007; ; ; ; ;0,20;0,10;0,20;0,24;0,25;0,30;0,34;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/05/2007; ; ; ; ;0,20;0,10;0,20;0,23;0,25;0,30;0,33;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/05/2007; ; ; ; ;0,21;0,10;0,20;0,23;0,25;0,30;0,33;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/05/2007; ; ; ; ;0,21;0,10;0,20;0,23;0,25;0,30;0,33;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/06/2007; ; ; ; ;0,21;0,10;0,20;0,23;0,25;0,30;0,33;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/06/2007; ; ; ; ;0,21;0,10;0,20;0,23;0,25;0,30;0,33;0,35;0,38;0,40;0,32;0,30;0,25;0,21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/06/2007; ; ; ; ;0,21;0,10;0,20;0,23;0,25;0,30;0,33;0,34;0,39;0,40;0,32;0,30;0,25;0,22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/06/2007; ; ; ; ; ;0,11;0,20;0,23;0,25;0,30;0,33;0,34;0,39;0,40;0,32;0,30;0,25;0,22;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/06/2007; ; ; ; ; ;0,12;0,20;0,23;0,25;0,30;0,33;0,34;0,39;0,40;0,32;0,30;0,25;0,22;0,24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/06/2007; ; ; ; ; ;0,12;0,20;0,23;0,25;0,30;0,33;0,34;0,39;0,40;0,32;0,30;0,25;0,22;0,23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/06/2007; ; ; ; ; ;0,15;0,20;0,22;0,25;0,30;0,33;0,32;0,39;0,40;0,31;0,30;0,25;0,23;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/06/2007; ; ; ; ; ;0,15;0,20;0,22;0,25;0,30;0,33;0,32;0,40;0,40;0,31;0,30;0,25;0,23;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/06/2007; ; ; ; ; ;0,16;0,20;0,22;0,25;0,30;0,33;0,32;0,40;0,40;0,31;0,30;0,25;0,23;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/06/2007; ; ; ; ; ;0,18;0,20;0,22;0,25;0,30;0,33;0,32;0,40;0,40;0,32;0,30;0,25;0,23;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/06/2007; ; ; ; ; ;0,18;0,20;0,22;0,25;0,30;0,33;0,31;0,40;0,40;0,31;0,30;0,25;0,23;0,28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/06/2007; ; ; ; ; ;0,18;0,20;0,21;0,25;0,30;0,33;0,31;0,40;0,40;0,31;0,30;0,25;0,23;0,28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/06/2007; ; ; ; ; ;0,20;0,20;0,22;0,25;0,30;0,33;0,31;0,39;0,40;0,31;0,30;0,25;0,23;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/06/2007; ; ; ; ; ;0,20;0,20;0,20;0,25;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/06/2007; ; ; ; ; ;0,21;0,20;0,20;0,25;0,30;0,31;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/06/2007; ; ; ; ; ;0,21;0,20;0,20;0,25;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/06/2007; ; ; ; ; ;0,22;0,20;0,20;0,25;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/06/2007; ; ; ; ; ;0,22;0,20;0,20;0,25;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/06/2007; ; ; ; ; ;0,22;0,20;0,20;0,24;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/06/2007; ; ; ; ; ;0,23;0,20;0,20;0,24;0,30;0,32;0,31;0,40;0,40;0,31;0,30;0,25;0,22;0,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
