IPCA - inflação acumulada para os próximos 12 meses - variação % - Mediana - Período de 01/01/2014 a 31/12/2015
Data; ;
02/01/2014;6,11;
03/01/2014;6,13;
06/01/2014;6,14;
07/01/2014;6,13;
08/01/2014;6,14;
09/01/2014;6,14;
10/01/2014;6,00;
13/01/2014;6,01;
14/01/2014;6,01;
15/01/2014;6,01;
16/01/2014;6,01;
17/01/2014;6,01;
20/01/2014;6,01;
21/01/2014;6,01;
22/01/2014;6,02;
23/01/2014;6,02;
24/01/2014;6,02;
27/01/2014;6,02;
28/01/2014;6,01;
29/01/2014;6,01;
30/01/2014;6,01;
31/01/2014;6,00;
03/02/2014;6,00;
04/02/2014;6,00;
05/02/2014;6,00;
06/02/2014;6,00;
07/02/2014;6,01;
10/02/2014;6,01;
11/02/2014;6,03;
12/02/2014;6,03;
13/02/2014;6,03;
14/02/2014;6,05;
17/02/2014;6,07;
18/02/2014;6,11;
19/02/2014;6,11;
20/02/2014;6,12;
21/02/2014;6,12;
24/02/2014;6,13;
25/02/2014;6,12;
26/02/2014;6,13;
27/02/2014;6,16;
28/02/2014;6,16;
05/03/2014;6,16;
06/03/2014;6,16;
07/03/2014;6,16;
10/03/2014;6,17;
11/03/2014;6,17;
12/03/2014;6,13;
13/03/2014;6,13;
14/03/2014;6,13;
17/03/2014;6,17;
18/03/2014;6,22;
19/03/2014;6,22;
20/03/2014;6,32;
21/03/2014;6,32;
24/03/2014;6,32;
25/03/2014;6,32;
26/03/2014;6,32;
27/03/2014;6,32;
28/03/2014;6,32;
31/03/2014;6,32;
01/04/2014;6,32;
02/04/2014;6,33;
03/04/2014;6,33;
04/04/2014;6,33;
07/04/2014;6,39;
08/04/2014;6,39;
09/04/2014;6,06;
10/04/2014;6,08;
11/04/2014;6,14;
14/04/2014;6,09;
15/04/2014;6,11;
16/04/2014;6,18;
17/04/2014;6,17;
22/04/2014;6,17;
23/04/2014;6,17;
24/04/2014;6,17;
25/04/2014;6,17;
28/04/2014;6,17;
29/04/2014;6,17;
30/04/2014;6,17;
02/05/2014;6,18;
05/05/2014;6,18;
06/05/2014;6,18;
07/05/2014;6,18;
08/05/2014;6,19;
09/05/2014;5,88;
12/05/2014;5,88;
13/05/2014;5,88;
14/05/2014;5,88;
15/05/2014;5,88;
16/05/2014;5,89;
19/05/2014;5,88;
20/05/2014;5,99;
21/05/2014;5,99;
22/05/2014;5,99;
23/05/2014;5,99;
26/05/2014;6,01;
27/05/2014;6,01;
28/05/2014;6,01;
29/05/2014;6,01;
30/05/2014;6,00;
02/06/2014;6,00;
03/06/2014;6,00;
04/06/2014;6,00;
05/06/2014;6,00;
06/06/2014;5,97;
09/06/2014;5,93;
10/06/2014;5,93;
11/06/2014;5,93;
12/06/2014;5,93;
13/06/2014;5,93;
16/06/2014;5,90;
17/06/2014;5,96;
18/06/2014;5,96;
20/06/2014;5,94;
23/06/2014;5,96;
24/06/2014;5,96;
25/06/2014;5,96;
26/06/2014;5,96;
27/06/2014;5,96;
30/06/2014;5,96;
01/07/2014;5,97;
02/07/2014;5,97;
03/07/2014;5,97;
04/07/2014;5,97;
07/07/2014;5,98;
08/07/2014;5,90;
09/07/2014;5,90;
10/07/2014;5,89;
11/07/2014;5,89;
14/07/2014;5,91;
15/07/2014;5,94;
16/07/2014;5,91;
17/07/2014;5,94;
18/07/2014;5,85;
21/07/2014;5,85;
22/07/2014;5,85;
23/07/2014;5,85;
24/07/2014;5,83;
25/07/2014;5,83;
28/07/2014;5,85;
29/07/2014;5,85;
30/07/2014;5,85;
31/07/2014;5,85;
01/08/2014;5,85;
04/08/2014;5,85;
05/08/2014;5,85;
06/08/2014;5,85;
07/08/2014;5,85;
08/08/2014;6,16;
11/08/2014;6,19;
12/08/2014;6,18;
13/08/2014;6,18;
14/08/2014;6,18;
15/08/2014;6,16;
18/08/2014;6,15;
19/08/2014;6,16;
20/08/2014;6,16;
21/08/2014;6,16;
22/08/2014;6,16;
25/08/2014;6,17;
26/08/2014;6,17;
27/08/2014;6,18;
28/08/2014;6,18;
29/08/2014;6,18;
01/09/2014;6,17;
02/09/2014;6,17;
03/09/2014;6,17;
04/09/2014;6,17;
05/09/2014;6,24;
08/09/2014;6,28;
09/09/2014;6,29;
10/09/2014;6,29;
11/09/2014;6,29;
12/09/2014;6,29;
15/09/2014;6,29;
16/09/2014;6,30;
17/09/2014;6,30;
18/09/2014;6,32;
19/09/2014;6,32;
22/09/2014;6,32;
23/09/2014;6,32;
24/09/2014;6,32;
25/09/2014;6,34;
26/09/2014;6,34;
29/09/2014;6,34;
30/09/2014;6,34;
01/10/2014;6,37;
02/10/2014;6,38;
03/10/2014;6,38;
06/10/2014;6,38;
07/10/2014;6,38;
08/10/2014;6,38;
09/10/2014;6,38;
10/10/2014;6,38;
13/10/2014;6,38;
14/10/2014;6,38;
15/10/2014;6,38;
16/10/2014;6,38;
17/10/2014;6,38;
20/10/2014;6,38;
21/10/2014;6,38;
22/10/2014;6,38;
23/10/2014;6,38;
24/10/2014;6,38;
27/10/2014;6,38;
28/10/2014;6,38;
29/10/2014;6,38;
30/10/2014;6,38;
31/10/2014;6,38;
03/11/2014;6,38;
04/11/2014;6,39;
05/11/2014;6,39;
06/11/2014;6,39;
07/11/2014;6,41;
10/11/2014;6,43;
11/11/2014;6,44;
12/11/2014;6,43;
13/11/2014;6,43;
14/11/2014;6,43;
17/11/2014;6,45;
18/11/2014;6,55;
19/11/2014;6,55;
20/11/2014;6,55;
21/11/2014;6,56;
24/11/2014;6,56;
25/11/2014;6,56;
26/11/2014;6,57;
27/11/2014;6,57;
28/11/2014;6,57;
01/12/2014;6,57;
02/12/2014;6,59;
03/12/2014;6,58;
04/12/2014;6,60;
05/12/2014;6,63;
08/12/2014;6,64;
09/12/2014;6,64;
10/12/2014;6,64;
11/12/2014;6,67;
12/12/2014;6,65;
15/12/2014;6,66;
16/12/2014;6,66;
17/12/2014;6,67;
18/12/2014;6,68;
19/12/2014;6,67;
22/12/2014;6,67;
23/12/2014;6,67;
24/12/2014;6,67;
26/12/2014;6,66;
29/12/2014;6,67;
30/12/2014;6,67;
31/12/2014;6,67;
02/01/2015;6,68;
05/01/2015;6,73;
06/01/2015;6,73;
07/01/2015;6,75;
08/01/2015;6,73;
09/01/2015;6,60;
12/01/2015;6,63;
13/01/2015;6,62;
14/01/2015;6,62;
15/01/2015;6,63;
16/01/2015;6,67;
19/01/2015;6,72;
20/01/2015;6,77;
21/01/2015;6,80;
22/01/2015;6,98;
23/01/2015;6,99;
26/01/2015;6,99;
27/01/2015;6,99;
28/01/2015;6,99;
29/01/2015;6,99;
30/01/2015;7,01;
02/02/2015;7,01;
03/02/2015;7,02;
04/02/2015;7,03;
05/02/2015;7,06;
06/02/2015;6,57;
09/02/2015;6,59;
10/02/2015;6,59;
11/02/2015;6,59;
12/02/2015;6,65;
13/02/2015;6,68;
18/02/2015;6,70;
19/02/2015;6,75;
20/02/2015;6,80;
23/02/2015;6,87;
24/02/2015;6,90;
25/02/2015;6,90;
26/02/2015;6,90;
27/02/2015;6,90;
02/03/2015;6,92;
03/03/2015;6,93;
04/03/2015;6,92;
05/03/2015;6,93;
06/03/2015;6,54;
09/03/2015;6,58;
10/03/2015;6,61;
11/03/2015;6,59;
12/03/2015;6,68;
13/03/2015;6,79;
16/03/2015;6,81;
17/03/2015;6,81;
18/03/2015;6,88;
19/03/2015;6,90;
20/03/2015;6,90;
23/03/2015;6,96;
24/03/2015;6,96;
25/03/2015;6,94;
26/03/2015;6,94;
27/03/2015;6,94;
30/03/2015;6,96;
31/03/2015;6,98;
01/04/2015;6,98;
02/04/2015;6,98;
06/04/2015;6,99;
07/04/2015;6,99;
08/04/2015;6,01;
09/04/2015;6,04;
10/04/2015;6,01;
13/04/2015;6,02;
14/04/2015;6,02;
15/04/2015;6,02;
16/04/2015;6,09;
17/04/2015;6,10;
20/04/2015;6,10;
22/04/2015;6,10;
23/04/2015;6,12;
24/04/2015;6,13;
27/04/2015;6,13;
28/04/2015;6,13;
29/04/2015;6,13;
30/04/2015;6,13;
04/05/2015;6,13;
05/05/2015;6,13;
06/05/2015;6,13;
07/05/2015;6,15;
08/05/2015;5,93;
11/05/2015;5,94;
12/05/2015;5,94;
