IPCA - variação % - Mediana - Mensal - Período de 01/01/2011 a 31/12/2012 para jan/2011 a dez/2013
Data;jan/2011;fev/2011;mar/2011;abr/2011;mai/2011;jun/2011;jul/2011;ago/2011;set/2011;out/2011;nov/2011;dez/2011;jan/2012;fev/2012;mar/2012;abr/2012;mai/2012;jun/2012;jul/2012;ago/2012;set/2012;out/2012;nov/2012;dez/2012;jan/2013;fev/2013;mar/2013;abr/2013;mai/2013;jun/2013;jul/2013;ago/2013;set/2013;out/2013;nov/2013;dez/2013;
20/01/2011;0,71;0,76;0,45;0,43;0,40;0,30;0,32;0,33;0,35;0,41;0,46;0,45;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/01/2011;0,72;0,77;0,45;0,43;0,40;0,30;0,32;0,32;0,35;0,41;0,46;0,46;0,55;0,55;0,40;0,40;0,35;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/01/2011;0,72;0,78;0,45;0,42;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,47;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/01/2011;0,72;0,80;0,45;0,43;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,47;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/01/2011;0,72;0,80;0,45;0,43;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,47;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/01/2011;0,72;0,80;0,45;0,43;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,47;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/01/2011;0,74;0,80;0,45;0,44;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,46;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/01/2011;0,75;0,80;0,45;0,44;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,46;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/02/2011;0,75;0,80;0,45;0,44;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,46;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/02/2011;0,77;0,80;0,45;0,44;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,46;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/02/2011;0,77;0,80;0,45;0,44;0,40;0,30;0,32;0,33;0,35;0,41;0,45;0,46;0,55;0,55;0,40;0,40;0,35;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/02/2011;0,78;0,80;0,45;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,46;0,47;0,55;0,55;0,40;0,40;0,35;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/02/2011;0,78;0,81;0,45;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,55;0,55;0,40;0,40;0,35;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/02/2011; ;0,81;0,45;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,46;0,47;0,55;0,55;0,40;0,40;0,35;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/02/2011; ;0,82;0,45;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,46;0,47;0,55;0,55;0,41;0,40;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/02/2011; ;0,82;0,46;0,44;0,40;0,30;0,32;0,32;0,35;0,43;0,48;0,47;0,59;0,55;0,41;0,40;0,35;0,27;0,34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/02/2011; ;0,82;0,46;0,44;0,40;0,30;0,32;0,33;0,35;0,43;0,48;0,47;0,59;0,56;0,41;0,40;0,35;0,29;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/02/2011; ;0,83;0,46;0,44;0,40;0,30;0,32;0,32;0,35;0,43;0,48;0,47;0,59;0,56;0,41;0,40;0,35;0,28;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/02/2011; ;0,83;0,46;0,45;0,40;0,30;0,32;0,32;0,35;0,43;0,48;0,47;0,59;0,56;0,41;0,40;0,35;0,29;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/02/2011; ;0,83;0,46;0,45;0,40;0,30;0,32;0,32;0,35;0,43;0,48;0,47;0,59;0,56;0,41;0,40;0,35;0,28;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/02/2011; ;0,83;0,47;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,59;0,56;0,41;0,40;0,35;0,29;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/02/2011; ;0,85;0,47;0,45;0,40;0,30;0,32;0,32;0,35;0,43;0,48;0,47;0,59;0,56;0,41;0,40;0,35;0,29;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/02/2011; ;0,85;0,48;0,45;0,40;0,30;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,35;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/02/2011; ;0,85;0,49;0,45;0,40;0,30;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/02/2011; ;0,85;0,49;0,45;0,40;0,30;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/02/2011; ;0,85;0,49;0,45;0,40;0,30;0,31;0,32;0,35;0,43;0,47;0,48;0,60;0,57;0,41;0,40;0,36;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/02/2011; ;0,85;0,49;0,45;0,40;0,30;0,31;0,32;0,35;0,43;0,47;0,48;0,60;0,57;0,41;0,40;0,36;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/02/2011; ;0,85;0,49;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/03/2011; ;0,85;0,49;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/03/2011; ;0,85;0,49;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/03/2011; ;0,85;0,49;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/03/2011; ; ;0,49;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/03/2011; ; ;0,50;0,45;0,40;0,30;0,32;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,41;0,40;0,36;0,30;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/03/2011; ; ;0,50;0,46;0,40;0,30;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,56;0,40;0,40;0,36;0,30;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/03/2011; ; ;0,50;0,46;0,40;0,30;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,40;0,40;0,37;0,30;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/03/2011; ; ;0,50;0,46;0,40;0,32;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,40;0,40;0,37;0,30;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/03/2011; ; ;0,50;0,46;0,40;0,31;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,40;0,40;0,37;0,30;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/03/2011; ; ;0,50;0,46;0,40;0,31;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,40;0,40;0,36;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/03/2011; ; ;0,50;0,47;0,40;0,31;0,31;0,32;0,35;0,42;0,47;0,47;0,60;0,57;0,40;0,40;0,36;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/03/2011; ; ;0,52;0,48;0,41;0,31;0,32;0,32;0,35;0,42;0,48;0,47;0,60;0,58;0,42;0,40;0,37;0,30;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/03/2011; ; ;0,55;0,50;0,41;0,30;0,31;0,32;0,35;0,43;0,48;0,47;0,60;0,60;0,42;0,40;0,37;0,30;0,30;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/03/2011; ; ;0,58;0,52;0,42;0,31;0,30;0,31;0,35;0,43;0,48;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/03/2011; ; ;0,60;0,52;0,42;0,31;0,31;0,31;0,35;0,43;0,48;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/03/2011; ; ;0,61;0,53;0,42;0,31;0,31;0,31;0,35;0,43;0,48;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/03/2011; ; ;0,62;0,53;0,42;0,31;0,31;0,31;0,35;0,43;0,48;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/03/2011; ; ;0,62;0,55;0,42;0,31;0,31;0,31;0,35;0,42;0,47;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/03/2011; ; ;0,62;0,55;0,41;0,30;0,31;0,31;0,35;0,42;0,47;0,47;0,60;0,60;0,42;0,40;0,38;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/03/2011; ; ;0,63;0,55;0,41;0,30;0,31;0,31;0,35;0,43;0,48;0,46;0,60;0,60;0,42;0,40;0,38;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/03/2011; ; ;0,64;0,55;0,41;0,30;0,31;0,32;0,35;0,44;0,48;0,46;0,60;0,62;0,42;0,40;0,39;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/04/2011; ; ;0,65;0,55;0,41;0,30;0,31;0,32;0,35;0,43;0,48;0,46;0,60;0,62;0,42;0,40;0,39;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/04/2011; ; ;0,65;0,55;0,41;0,30;0,31;0,31;0,35;0,44;0,48;0,46;0,60;0,62;0,42;0,40;0,39;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/04/2011; ; ;0,65;0,55;0,41;0,30;0,31;0,31;0,35;0,44;0,48;0,46;0,60;0,62;0,42;0,40;0,39;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/04/2011; ; ;0,65;0,56;0,41;0,30;0,31;0,31;0,35;0,44;0,48;0,46;0,60;0,62;0,42;0,40;0,39;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/04/2011; ; ; ;0,59;0,42;0,30;0,31;0,31;0,35;0,44;0,48;0,46;0,60;0,62;0,42;0,41;0,39;0,30;0,32;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/04/2011; ; ; ;0,63;0,42;0,30;0,30;0,31;0,35;0,44;0,49;0,46;0,60;0,62;0,42;0,41;0,39;0,30;0,32;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/04/2011; ; ; ;0,63;0,42;0,30;0,30;0,31;0,35;0,44;0,49;0,45;0,60;0,63;0,42;0,41;0,39;0,30;0,31;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/04/2011; ; ; ;0,64;0,42;0,30;0,30;0,31;0,35;0,44;0,49;0,45;0,60;0,63;0,42;0,41;0,39;0,30;0,31;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/04/2011; ; ; ;0,64;0,43;0,30;0,30;0,31;0,35;0,44;0,49;0,45;0,60;0,63;0,42;0,41;0,39;0,30;0,31;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/04/2011; ; ; ;0,65;0,42;0,30;0,30;0,31;0,35;0,44;0,49;0,46;0,60;0,63;0,42;0,41;0,39;0,30;0,31;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/04/2011; ; ; ;0,70;0,42;0,30;0,30;0,31;0,35;0,44;0,49;0,46;0,60;0,64;0,42;0,41;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/04/2011; ; ; ;0,73;0,43;0,29;0,30;0,30;0,35;0,44;0,49;0,46;0,60;0,63;0,42;0,41;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/04/2011; ; ; ;0,79;0,41;0,26;0,30;0,30;0,35;0,43;0,49;0,46;0,60;0,64;0,43;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/04/2011; ; ; ;0,79;0,41;0,26;0,30;0,30;0,35;0,43;0,49;0,46;0,60;0,64;0,43;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/04/2011; ; ; ;0,80;0,42;0,26;0,30;0,30;0,35;0,43;0,49;0,46;0,60;0,64;0,43;0,42;0,40;0,30;0,31;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/04/2011; ; ; ;0,80;0,43;0,26;0,30;0,30;0,35;0,43;0,49;0,46;0,60;0,64;0,43;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/04/2011; ; ; ;0,80;0,43;0,26;0,30;0,30;0,35;0,43;0,49;0,46;0,60;0,64;0,43;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/04/2011; ; ; ;0,81;0,43;0,25;0,30;0,30;0,35;0,44;0,49;0,46;0,60;0,64;0,43;0,42;0,40;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/04/2011; ; ; ;0,81;0,43;0,25;0,30;0,30;0,35;0,44;0,49;0,47;0,60;0,64;0,43;0,42;0,40;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/05/2011; ; ; ;0,82;0,45;0,25;0,28;0,30;0,34;0,43;0,48;0,47;0,60;0,64;0,43;0,42;0,40;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/05/2011; ; ; ;0,82;0,45;0,25;0,28;0,30;0,34;0,44;0,49;0,47;0,60;0,64;0,44;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/05/2011; ; ; ;0,82;0,45;0,25;0,28;0,30;0,34;0,44;0,49;0,47;0,60;0,64;0,44;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/05/2011; ; ; ;0,83;0,45;0,25;0,27;0,30;0,34;0,44;0,49;0,47;0,60;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/05/2011; ; ; ; ;0,45;0,24;0,26;0,30;0,35;0,43;0,48;0,48;0,60;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/05/2011; ; ; ; ;0,45;0,22;0,25;0,30;0,35;0,44;0,49;0,48;0,61;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/05/2011; ; ; ; ;0,45;0,20;0,24;0,30;0,35;0,45;0,49;0,48;0,60;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/05/2011; ; ; ; ;0,45;0,20;0,23;0,30;0,35;0,45;0,49;0,48;0,60;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/05/2011; ; ; ; ;0,45;0,20;0,23;0,30;0,35;0,45;0,49;0,48;0,60;0,65;0,44;0,42;0,39;0,30;0,30;0,30;0,30;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/05/2011; ; ; ; ;0,46;0,20;0,23;0,30;0,35;0,45;0,49;0,49;0,60;0,65;0,44;0,42;0,40;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/05/2011; ; ; ; ;0,47;0,20;0,23;0,30;0,35;0,45;0,50;0,49;0,60;0,65;0,44;0,42;0,40;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/05/2011; ; ; ; ;0,47;0,20;0,22;0,30;0,35;0,45;0,50;0,49;0,60;0,65;0,44;0,42;0,40;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/05/2011; ; ; ; ;0,47;0,20;0,22;0,30;0,35;0,45;0,49;0,48;0,60;0,65;0,45;0,42;0,40;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/05/2011; ; ; ; ;0,48;0,15;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,42;0,39;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/05/2011; ; ; ; ;0,48;0,13;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,42;0,39;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/05/2011; ; ; ; ;0,48;0,13;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,42;0,39;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/05/2011; ; ; ; ;0,48;0,13;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,42;0,39;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/05/2011; ; ; ; ;0,48;0,12;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,42;0,39;0,30;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/05/2011; ; ; ; ;0,48;0,12;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/05/2011; ; ; ; ;0,48;0,11;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/05/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,43;0,39;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/05/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,45;0,50;0,50;0,60;0,65;0,45;0,43;0,39;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/06/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/06/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/06/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/06/2011; ; ; ; ;0,48;0,10;0,20;0,30;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/06/2011; ; ; ; ; ;0,10;0,19;0,29;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,29;0,30;0,30;0,30;0,41;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/06/2011; ; ; ; ; ;0,10;0,18;0,29;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,28;0,30;0,30;0,30;0,43;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/06/2011; ; ; ; ; ;0,10;0,18;0,29;0,35;0,46;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/06/2011; ; ; ; ; ;0,08;0,18;0,29;0,35;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,43; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/06/2011; ; ; ; ; ;0,06;0,17;0,29;0,35;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/06/2011; ; ; ; ; ;0,06;0,15;0,29;0,36;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,43; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/06/2011; ; ; ; ; ;0,05;0,15;0,29;0,36;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,44; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/06/2011; ; ; ; ; ;0,05;0,15;0,29;0,36;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,43;0,43; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/06/2011; ; ; ; ; ;0,05;0,15;0,29;0,36;0,47;0,50;0,50;0,60;0,65;0,45;0,43;0,40;0,27;0,30;0,30;0,30;0,44;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ;
