IPCA - variação % - Mediana - Mensal - Período de 01/01/2013 a 31/12/2014 para jan/2013 a dez/2015
Data;jan/2013;fev/2013;mar/2013;abr/2013;mai/2013;jun/2013;jul/2013;ago/2013;set/2013;out/2013;nov/2013;dez/2013;jan/2014;fev/2014;mar/2014;abr/2014;mai/2014;jun/2014;jul/2014;ago/2014;set/2014;out/2014;nov/2014;dez/2014;jan/2015;fev/2015;mar/2015;abr/2015;mai/2015;jun/2015;jul/2015;ago/2015;set/2015;out/2015;nov/2015;dez/2015;
16/01/2013;0,80;0,42;0,40;0,52;0,42;0,28;0,31;0,33;0,41;0,50;0,55;0,55;0,60;0,54;0,46;0,50;0,41;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/01/2013;0,80;0,44;0,40;0,50;0,42;0,28;0,31;0,34;0,41;0,50;0,55;0,55;0,60;0,54;0,47;0,50;0,42;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/01/2013;0,81;0,45;0,40;0,50;0,42;0,28;0,31;0,34;0,41;0,50;0,55;0,55;0,60;0,54;0,46;0,50;0,41;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/01/2013;0,81;0,43;0,39;0,51;0,42;0,29;0,31;0,34;0,42;0,50;0,55;0,55;0,61;0,54;0,46;0,50;0,43;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/01/2013;0,85;0,41;0,39;0,52;0,42;0,30;0,32;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,46;0,50;0,42;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/01/2013;0,85;0,41;0,39;0,52;0,42;0,30;0,32;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,46;0,50;0,42;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/01/2013;0,85;0,40;0,40;0,51;0,42;0,30;0,32;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,43;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/01/2013;0,85;0,40;0,40;0,51;0,42;0,30;0,32;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,43;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/01/2013;0,85;0,40;0,40;0,52;0,42;0,30;0,32;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/01/2013;0,85;0,40;0,40;0,52;0,42;0,30;0,32;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/01/2013;0,85;0,40;0,40;0,52;0,42;0,30;0,33;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/01/2013;0,85;0,40;0,40;0,52;0,42;0,31;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/02/2013;0,85;0,40;0,40;0,52;0,42;0,31;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/02/2013;0,85;0,40;0,40;0,52;0,42;0,31;0,33;0,33;0,41;0,49;0,55;0,55;0,60;0,55;0,47;0,50;0,43;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/02/2013;0,85;0,40;0,40;0,52;0,41;0,31;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/02/2013;0,85;0,40;0,40;0,52;0,41;0,31;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/02/2013; ;0,40;0,40;0,52;0,41;0,32;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,47;0,50;0,42;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/02/2013; ;0,41;0,40;0,52;0,41;0,32;0,33;0,33;0,41;0,48;0,55;0,56;0,60;0,55;0,47;0,50;0,42;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/02/2013; ;0,41;0,41;0,52;0,41;0,32;0,33;0,33;0,41;0,48;0,55;0,55;0,60;0,55;0,48;0,50;0,43;0,30;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/02/2013; ;0,41;0,42;0,52;0,41;0,32;0,33;0,32;0,40;0,48;0,55;0,55;0,61;0,55;0,48;0,50;0,43;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/02/2013; ;0,42;0,42;0,52;0,40;0,32;0,33;0,32;0,41;0,48;0,55;0,56;0,61;0,55;0,48;0,50;0,42;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/02/2013; ;0,42;0,42;0,52;0,41;0,32;0,33;0,32;0,41;0,48;0,55;0,56;0,61;0,55;0,48;0,50;0,42;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/02/2013; ;0,42;0,42;0,52;0,41;0,32;0,33;0,32;0,41;0,48;0,55;0,56;0,60;0,55;0,48;0,50;0,43;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/02/2013; ;0,42;0,42;0,52;0,41;0,32;0,33;0,32;0,41;0,48;0,54;0,56;0,60;0,55;0,48;0,50;0,43;0,30;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/02/2013; ;0,42;0,43;0,52;0,40;0,32;0,33;0,32;0,40;0,47;0,54;0,56;0,61;0,55;0,47;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/02/2013; ;0,43;0,43;0,52;0,40;0,32;0,33;0,32;0,40;0,47;0,54;0,55;0,61;0,55;0,47;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/02/2013; ;0,44;0,43;0,52;0,40;0,32;0,33;0,32;0,40;0,47;0,54;0,56;0,61;0,55;0,46;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/02/2013; ;0,44;0,43;0,52;0,40;0,32;0,33;0,32;0,40;0,47;0,54;0,56;0,61;0,55;0,46;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/02/2013; ;0,45;0,43;0,52;0,40;0,32;0,33;0,32;0,40;0,47;0,54;0,56;0,62;0,55;0,46;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/02/2013; ;0,45;0,43;0,51;0,40;0,31;0,33;0,32;0,40;0,47;0,54;0,56;0,63;0,55;0,47;0,50;0,43;0,29;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/03/2013; ;0,45;0,43;0,51;0,40;0,31;0,33;0,32;0,40;0,47;0,54;0,56;0,63;0,55;0,47;0,50;0,43;0,29;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/03/2013; ;0,45;0,43;0,50;0,40;0,31;0,33;0,32;0,40;0,47;0,54;0,56;0,63;0,55;0,47;0,50;0,43;0,30;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/03/2013; ;0,45;0,43;0,50;0,40;0,31;0,33;0,32;0,40;0,47;0,54;0,56;0,64;0,55;0,47;0,50;0,43;0,29;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/03/2013; ;0,46;0,43;0,50;0,40;0,31;0,33;0,32;0,40;0,47;0,54;0,56;0,64;0,55;0,47;0,50;0,43;0,29;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/03/2013; ;0,47;0,43;0,50;0,40;0,31;0,33;0,31;0,40;0,47;0,54;0,56;0,64;0,55;0,47;0,50;0,43;0,29;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/03/2013; ; ;0,45;0,50;0,38;0,31;0,33;0,31;0,40;0,47;0,54;0,57;0,65;0,55;0,47;0,50;0,42;0,30;0,32;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/03/2013; ; ;0,45;0,50;0,38;0,31;0,33;0,31;0,40;0,47;0,54;0,56;0,65;0,55;0,46;0,50;0,42;0,29;0,32;0,36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/03/2013; ; ;0,45;0,50;0,38;0,30;0,33;0,31;0,40;0,47;0,54;0,55;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/03/2013; ; ;0,45;0,50;0,38;0,30;0,33;0,31;0,41;0,48;0,54;0,56;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/03/2013; ; ;0,45;0,48;0,37;0,30;0,33;0,31;0,41;0,48;0,54;0,56;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/03/2013; ; ;0,45;0,46;0,37;0,30;0,32;0,31;0,41;0,47;0,54;0,56;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/03/2013; ; ;0,45;0,45;0,36;0,30;0,32;0,31;0,40;0,47;0,54;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/03/2013; ; ;0,45;0,45;0,35;0,31;0,32;0,31;0,40;0,47;0,54;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/03/2013; ; ;0,46;0,44;0,35;0,30;0,31;0,31;0,40;0,47;0,54;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/03/2013; ; ;0,50;0,40;0,34;0,31;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,48;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/03/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,48;0,51;0,42;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/03/2013; ; ;0,50;0,40;0,32;0,30;0,30;0,31;0,40;0,47;0,53;0,55;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/03/2013; ; ;0,50;0,40;0,32;0,30;0,30;0,31;0,40;0,47;0,53;0,55;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/03/2013; ; ;0,50;0,40;0,32;0,30;0,30;0,31;0,40;0,47;0,54;0,55;0,65;0,55;0,47;0,51;0,42;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/03/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,48;0,51;0,42;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/04/2013; ; ;0,50;0,40;0,33;0,30;0,31;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/04/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/04/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/04/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/04/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,32;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/04/2013; ; ;0,50;0,40;0,33;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,47;0,50;0,41;0,30;0,31;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/04/2013; ; ;0,50;0,40;0,32;0,30;0,30;0,31;0,40;0,47;0,53;0,56;0,65;0,55;0,48;0,50;0,41;0,30;0,32;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/04/2013; ; ; ;0,41;0,32;0,30;0,30;0,30;0,40;0,47;0,53;0,56;0,66;0,55;0,48;0,51;0,42;0,30;0,32;0,31;0,44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/04/2013; ; ; ;0,42;0,32;0,30;0,30;0,30;0,40;0,47;0,53;0,56;0,65;0,55;0,49;0,51;0,42;0,30;0,32;0,31;0,41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/04/2013; ; ; ;0,42;0,32;0,30;0,30;0,30;0,40;0,47;0,53;0,56;0,65;0,55;0,49;0,51;0,43;0,29;0,31;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/04/2013; ; ; ;0,42;0,33;0,29;0,30;0,30;0,40;0,47;0,53;0,56;0,66;0,55;0,47;0,51;0,42;0,29;0,31;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/04/2013; ; ; ;0,42;0,33;0,29;0,30;0,30;0,40;0,47;0,53;0,56;0,66;0,55;0,48;0,51;0,42;0,29;0,31;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/04/2013; ; ; ;0,43;0,33;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,66;0,55;0,48;0,51;0,41;0,29;0,31;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/04/2013; ; ; ;0,44;0,31;0,28;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,47;0,51;0,41;0,29;0,31;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/04/2013; ; ; ;0,44;0,31;0,29;0,30;0,31;0,40;0,47;0,53;0,56;0,66;0,57;0,48;0,52;0,42;0,30;0,31;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/04/2013; ; ; ;0,44;0,32;0,29;0,30;0,31;0,40;0,47;0,54;0,56;0,67;0,57;0,48;0,52;0,41;0,30;0,31;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/04/2013; ; ; ;0,44;0,33;0,29;0,30;0,31;0,40;0,47;0,54;0,56;0,66;0,57;0,47;0,52;0,40;0,29;0,31;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/04/2013; ; ; ;0,44;0,32;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,46;0,52;0,40;0,29;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/04/2013; ; ; ;0,45;0,32;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,46;0,52;0,40;0,29;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/04/2013; ; ; ;0,45;0,32;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,46;0,52;0,40;0,29;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/04/2013; ; ; ;0,45;0,32;0,28;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,47;0,52;0,41;0,30;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/04/2013; ; ; ;0,45;0,32;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,66;0,57;0,47;0,52;0,41;0,30;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/05/2013; ; ; ;0,45;0,32;0,28;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,57;0,45;0,52;0,40;0,29;0,32;0,31;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/05/2013; ; ; ;0,45;0,31;0,28;0,30;0,31;0,40;0,46;0,53;0,56;0,67;0,57;0,45;0,52;0,41;0,29;0,32;0,32;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/05/2013; ; ; ;0,45;0,31;0,28;0,30;0,31;0,40;0,47;0,53;0,56;0,67;0,58;0,45;0,52;0,41;0,29;0,32;0,32;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/05/2013; ; ; ;0,45;0,32;0,28;0,30;0,31;0,40;0,47;0,53;0,56;0,67;0,58;0,45;0,52;0,40;0,29;0,33;0,32;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/05/2013; ; ; ; ;0,32;0,28;0,30;0,31;0,40;0,47;0,53;0,56;0,67;0,58;0,45;0,52;0,41;0,28;0,32;0,32;0,40;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/05/2013; ; ; ; ;0,33;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,58;0,45;0,53;0,41;0,28;0,32;0,32;0,40;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/05/2013; ; ; ; ;0,33;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,58;0,45;0,53;0,40;0,28;0,32;0,32;0,40;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/05/2013; ; ; ; ;0,34;0,29;0,30;0,31;0,40;0,46;0,53;0,56;0,66;0,58;0,46;0,53;0,40;0,28;0,32;0,32;0,40;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/05/2013; ; ; ; ;0,34;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,67;0,58;0,47;0,53;0,41;0,29;0,33;0,32;0,40;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/05/2013; ; ; ; ;0,35;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,67;0,58;0,47;0,53;0,41;0,28;0,32;0,33;0,41;0,47; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/05/2013; ; ; ; ;0,35;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,67;0,58;0,47;0,53;0,41;0,28;0,32;0,33;0,41;0,47; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/05/2013; ; ; ; ;0,35;0,29;0,30;0,30;0,40;0,46;0,53;0,56;0,67;0,58;0,47;0,53;0,40;0,28;0,32;0,33;0,41;0,47; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/05/2013; ; ; ; ;0,37;0,30;0,30;0,30;0,40;0,45;0,52;0,56;0,67;0,58;0,47;0,53;0,40;0,28;0,33;0,32;0,41;0,45; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,52;0,56;0,67;0,58;0,49;0,53;0,40;0,30;0,33;0,32;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,52;0,56;0,67;0,58;0,48;0,53;0,41;0,29;0,33;0,32;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,52;0,56;0,67;0,58;0,48;0,53;0,41;0,29;0,33;0,32;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/05/2013; ; ; ; ;0,37;0,30;0,30;0,30;0,40;0,45;0,52;0,55;0,67;0,58;0,48;0,53;0,42;0,29;0,33;0,32;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,56;0,68;0,58;0,48;0,54;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,56;0,68;0,58;0,48;0,54;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,56;0,68;0,58;0,48;0,54;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/05/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,56;0,68;0,58;0,48;0,55;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/06/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,52;0,55;0,67;0,58;0,48;0,55;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/06/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,55;0,68;0,58;0,48;0,55;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/06/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,55;0,68;0,58;0,48;0,55;0,41;0,29;0,33;0,33;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/06/2013; ; ; ; ;0,38;0,30;0,30;0,30;0,40;0,45;0,53;0,55;0,69;0,58;0,48;0,55;0,41;0,29;0,33;0,32;0,42;0,48; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/06/2013; ; ; ; ; ;0,32;0,30;0,30;0,40;0,45;0,52;0,56;0,69;0,59;0,48;0,55;0,41;0,30;0,33;0,32;0,42;0,48;0,53; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/06/2013; ; ; ; ; ;0,32;0,30;0,30;0,40;0,45;0,53;0,56;0,70;0,59;0,48;0,55;0,40;0,30;0,33;0,32;0,42;0,48;0,53; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/06/2013; ; ; ; ; ;0,33;0,30;0,30;0,40;0,45;0,53;0,56;0,70;0,59;0,48;0,55;0,41;0,29;0,32;0,32;0,42;0,48;0,53; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/06/2013; ; ; ; ; ;0,33;0,30;0,30;0,40;0,45;0,52;0,56;0,70;0,60;0,48;0,55;0,41;0,29;0,32;0,32;0,42;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/06/2013; ; ; ; ; ;0,33;0,30;0,30;0,40;0,45;0,52;0,56;0,70;0,60;0,48;0,54;0,40;0,28;0,32;0,32;0,42;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/06/2013; ; ; ; ; ;0,34;0,30;0,30;0,40;0,45;0,52;0,56;0,70;0,60;0,47;0,55;0,40;0,29;0,33;0,33;0,43;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/06/2013; ; ; ; ; ;0,34;0,30;0,30;0,40;0,45;0,53;0,56;0,69;0,60;0,48;0,55;0,40;0,29;0,33;0,33;0,42;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/06/2013; ; ; ; ; ;0,34;0,30;0,30;0,40;0,46;0,53;0,56;0,70;0,60;0,48;0,55;0,40;0,29;0,33;0,32;0,42;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/06/2013; ; ; ; ; ;0,34;0,29;0,30;0,40;0,46;0,52;0,56;0,70;0,60;0,48;0,55;0,40;0,29;0,33;0,33;0,42;0,48;0,54; ; ; ; ; ; ; ; ; ; ; ; ; ;
