IPCA - inflação acumulada para os próximos 12 meses - variação % - Mediana - Período de 01/01/2008 a 31/12/2009
Data; ;
02/01/2008;4,48;
03/01/2008;4,49;
04/01/2008;4,49;
07/01/2008;4,49;
08/01/2008;4,50;
09/01/2008;4,51;
10/01/2008;4,50;
11/01/2008;4,29;
14/01/2008;4,33;
15/01/2008;4,33;
16/01/2008;4,33;
17/01/2008;4,33;
18/01/2008;4,38;
21/01/2008;4,41;
22/01/2008;4,41;
23/01/2008;4,42;
24/01/2008;4,43;
25/01/2008;4,43;
28/01/2008;4,43;
29/01/2008;4,43;
30/01/2008;4,43;
31/01/2008;4,43;
01/02/2008;4,43;
06/02/2008;4,43;
07/02/2008;4,42;
08/02/2008;4,44;
11/02/2008;4,41;
12/02/2008;4,41;
13/02/2008;4,24;
14/02/2008;4,24;
15/02/2008;4,27;
18/02/2008;4,27;
19/02/2008;4,28;
20/02/2008;4,29;
21/02/2008;4,29;
22/02/2008;4,29;
25/02/2008;4,30;
26/02/2008;4,30;
27/02/2008;4,30;
28/02/2008;4,30;
29/02/2008;4,30;
03/03/2008;4,30;
04/03/2008;4,30;
05/03/2008;4,30;
06/03/2008;4,32;
07/03/2008;4,31;
10/03/2008;4,34;
11/03/2008;4,25;
12/03/2008;4,25;
13/03/2008;4,25;
14/03/2008;4,25;
17/03/2008;4,25;
18/03/2008;4,27;
19/03/2008;4,27;
20/03/2008;4,28;
24/03/2008;4,30;
25/03/2008;4,36;
26/03/2008;4,36;
27/03/2008;4,39;
28/03/2008;4,36;
31/03/2008;4,33;
01/04/2008;4,33;
02/04/2008;4,33;
03/04/2008;4,33;
04/04/2008;4,33;
07/04/2008;4,42;
08/04/2008;4,43;
09/04/2008;4,39;
10/04/2008;4,38;
11/04/2008;4,38;
14/04/2008;4,39;
15/04/2008;4,42;
16/04/2008;4,42;
17/04/2008;4,39;
18/04/2008;4,41;
22/04/2008;4,42;
23/04/2008;4,46;
24/04/2008;4,52;
25/04/2008;4,53;
28/04/2008;4,53;
29/04/2008;4,54;
30/04/2008;4,52;
02/05/2008;4,56;
05/05/2008;4,59;
06/05/2008;4,59;
07/05/2008;4,59;
08/05/2008;4,61;
09/05/2008;4,45;
12/05/2008;4,50;
13/05/2008;4,57;
14/05/2008;4,57;
15/05/2008;4,64;
16/05/2008;4,68;
19/05/2008;4,80;
20/05/2008;4,81;
21/05/2008;4,81;
23/05/2008;4,84;
26/05/2008;4,86;
27/05/2008;4,98;
28/05/2008;4,98;
29/05/2008;4,98;
30/05/2008;5,01;
02/06/2008;5,01;
03/06/2008;5,02;
04/06/2008;5,04;
05/06/2008;5,03;
06/06/2008;5,08;
09/06/2008;5,08;
10/06/2008;5,15;
11/06/2008;4,83;
12/06/2008;4,93;
13/06/2008;4,94;
16/06/2008;4,96;
17/06/2008;5,04;
18/06/2008;5,06;
19/06/2008;5,22;
20/06/2008;5,22;
23/06/2008;5,36;
24/06/2008;5,47;
25/06/2008;5,47;
26/06/2008;5,49;
27/06/2008;5,50;
30/06/2008;5,51;
01/07/2008;5,51;
02/07/2008;5,52;
03/07/2008;5,59;
04/07/2008;5,62;
07/07/2008;5,62;
08/07/2008;5,68;
09/07/2008;5,68;
10/07/2008;5,36;
11/07/2008;5,36;
14/07/2008;5,38;
15/07/2008;5,43;
16/07/2008;5,43;
17/07/2008;5,41;
18/07/2008;5,44;
21/07/2008;5,47;
22/07/2008;5,48;
23/07/2008;5,56;
24/07/2008;5,56;
25/07/2008;5,57;
28/07/2008;5,57;
29/07/2008;5,57;
30/07/2008;5,57;
31/07/2008;5,55;
01/08/2008;5,56;
04/08/2008;5,54;
05/08/2008;5,52;
06/08/2008;5,52;
07/08/2008;5,51;
08/08/2008;5,30;
11/08/2008;5,29;
12/08/2008;5,29;
13/08/2008;5,29;
14/08/2008;5,30;
15/08/2008;5,30;
18/08/2008;5,29;
19/08/2008;5,29;
20/08/2008;5,28;
21/08/2008;5,25;
22/08/2008;5,22;
25/08/2008;5,21;
26/08/2008;5,21;
27/08/2008;5,21;
28/08/2008;5,19;
29/08/2008;5,16;
01/09/2008;5,16;
02/09/2008;5,14;
03/09/2008;5,13;
04/09/2008;5,13;
05/09/2008;5,22;
08/09/2008;5,25;
09/09/2008;5,23;
10/09/2008;5,21;
11/09/2008;5,18;
12/09/2008;5,18;
15/09/2008;5,17;
16/09/2008;5,17;
17/09/2008;5,17;
18/09/2008;5,17;
19/09/2008;5,17;
22/09/2008;5,16;
23/09/2008;5,07;
24/09/2008;5,07;
25/09/2008;5,07;
26/09/2008;5,07;
29/09/2008;5,07;
30/09/2008;5,07;
01/10/2008;5,07;
02/10/2008;5,07;
03/10/2008;5,05;
06/10/2008;5,03;
07/10/2008;5,03;
08/10/2008;5,19;
09/10/2008;5,14;
10/10/2008;5,15;
13/10/2008;5,18;
14/10/2008;5,14;
15/10/2008;5,13;
16/10/2008;5,13;
17/10/2008;5,25;
20/10/2008;5,25;
21/10/2008;5,24;
22/10/2008;5,27;
23/10/2008;5,28;
24/10/2008;5,29;
27/10/2008;5,30;
28/10/2008;5,30;
29/10/2008;5,30;
30/10/2008;5,31;
31/10/2008;5,33;
03/11/2008;5,38;
04/11/2008;5,38;
05/11/2008;5,38;
06/11/2008;5,40;
07/11/2008;5,39;
10/11/2008;5,39;
11/11/2008;5,39;
12/11/2008;5,39;
13/11/2008;5,39;
14/11/2008;5,39;
17/11/2008;5,39;
18/11/2008;5,42;
19/11/2008;5,39;
20/11/2008;5,39;
21/11/2008;5,42;
24/11/2008;5,48;
25/11/2008;5,43;
