"Index" "521274780" "31873" "32194" "31845" "35921" "35923" "36495" "37660" "600803224" "600803227" "600803230" "1506214474" "1506214519" "1506214564" "1506214609" "1506214652" "1506214698" "1506214787" "33210" "32130" "32133" "33670" "33672" "36473" "38366" "38513" "39615" "39617" "39618" "39619" "33239" "39938" "39939" "39621" "34116" "37821" "32289" "39421" "39424" "39720" "39721" "35579" "35580" "35581" "35582" "35590" "36915" "35674" "35675" "35676" "35677" "35690" "36916" "1693727000" "32284" "32287" "548454529" "35918" "39875" "39418" "39419" "39531" "32226" "32110" "32060" "32090" "36719" "36716" "36715" "36714" "32088" "32072" "1505384299" "1505384254" "39057" "1414756693" "33696" "38357" "38358" "2027247947" "33217" "37852" "37853" "40075" "32035" "39638" "848760088" "848760089" "848760090" "848760086" "33684" "33692" "33212" "37655" "37656" "1684652394" "33694" "39625" "37657" "33208" "33690" "37654" "31875" "32241" "32101" "32220" "32210" "40080" "40082" "1067371625" "1067371640" "1067371633" "1067371629" "1067371627" "1067371638" "1067371636" "1067371632" "32237" "32244" "32245" "1378" "1586"
1996-01-01 64133.3 139713 797 113.54 353.197 106.035 2050.1 2468769 3552 1123 81501 76.37 75.86 89.88 83.41 91.31 78.45 81.84 75.6054 20509.561 25244.772 108.147 115.686 1.46 92.57 1.34 1.79 1.8 1.52 1.31 181.8688 -2741.546 3493.658 2.7 1.82 97.2 53540 -637.2192 -902.894 5394.24 1024.95 112.47 104.01 102.45 123.38 52.2 3440 107.9 95.3 89.1 90 34.5 3473 101.6 1010 2249 1.1152 0.985 95.4039 37.702 3272.0514 258.7 6533 4586767 9369 92146.47 3.1019 3.2095 3.1275 3.1836 74983.74 214024 414.87 837.96 3615600 3492000 25.839 2951 8753 3107 67.5779 7.384 7.6057 62829 1173 84.12 95.68 97.46 95.09 77.23 121.9178 122.6371 108.0501 13.1 8.5 105.8296 52.1465 96.41 4.6 103.3933 81.5 109.5 19.8302 2.5765 0.9745 0.6272 13.8916 101.4 112.8 36246 201108 31586 47328 55411 28237 16739 21807 2.5594 2.5716 1.2526 105066 69.4
1996-02-01 62202.2 136277 807 116.6 343.777 98.465 1960.2 2371775 4434 1137 94821 82.91 74.99 83.33 85.93 82.23 76.88 80.53 76.4213 18477.719 24106.421 109.679 115.722 0.71 93.77 1.03 0.76 0.77 0.11 0.47 182.4326 -53.908 -5372.644 1.46 0.4 97.49 55794 -479.3792 -387.286 5485.62 1094.02 107.94 100.45 108 121.36 51.2 3435 108.3 95.3 88.9 87.8 33.8 3405 99.7 1282 951 1.1195 0.988 95.6452 26.682 3752.9239 239.627 7077 4203459 7854 94066.03 1.3536 1.0262 1.1778 1.1868 76476.03 216619 -94.67 29.74 3607800 3473300 26.7035 3007 9278 3066 68.4738 8.0632 8.1552 69391 1191 85.3 88.73 103.17 85.47 76.7 123.152 121.8277 107.3894 13.8 9.1 104.7919 52.0103 95.03 4.7 102.7925 81.4 110.1 -3.762 2.3515 0.9811 0.5722 0.2785 104 114.5 37503 203040 32006 47482 55092 29022 17368 22070 2.3058 2.275 0.9625 132359 69.3
1996-03-01 62987.8 149212 778 139.84 354.261 102.995 2042.6 2720365 4355 1131 107818 89.82 82.42 92.33 100.79 89.55 84.52 89.12 77.9363 18027.639 23443 109.785 115.55 0.29 91.65 0.35 0.22 0.22 0.98 -0.07 184.4576 105.932 -927.546 0.43 0.23 98.12 55753 -449.3113 -892.376 5587.14 1092.65 107.83 101.44 104.23 115.53 59.1 3876 109.1 95.2 88.5 87 34 3408 101.5 1239 -414 1.1169 0.993 94.8355 25.519 1549.0759 276.868 6647 4181733 8342 91651.35 0.2913 0.2772 0.2839 0.2845 78740.8 216691 -3778.29 884.78 3562000 3466100 28.827 2956 9204 3022 75.1299 9.3252 12.5432 107945 1230 92.03 98.89 123.36 93.34 86.3 127.6776 124.9307 107.048 15 10.1 103.9234 52.2487 93.05 4.9 107.6108 82.1 109.6 -0.0565 2.2208 0.9861 0.3861 -0.8832 108.2 115.8 39311 205241 32159 48229 57409 28429 16718 22297 2.1976 2.1245 0.8139 150813 69.19
1996-04-01 64019.1 148611 794 125.03 344.087 101.018 1888.6 2592274 4991 1375 101711 85.67 82.69 90.63 100.07 87.57 83.88 88.42 77.1061 17442.217 23844.6 110.317 115.98 0.93 92.98 1.26 0.7 0.7 0.25 0.41 185.4905 -48.64 -1135.261 1.31 1.62 99.05 56769 -583.0528 -1574.632 5569.08 1135.63 108.15 99.16 99.97 116.6 61.8 4074 108.7 97 89.5 90.5 42.1 4271 102.4 1197 309 1.123 1.02 91.9412 33.498 2590.8829 245.406 10964 4549530 9959 95745 0.8842 0.8195 0.8485 0.8544 80144.58 222311 1482 124.84 3604200 3345800 28.5639 3041 9539 3090 74.4565 19.6044 11.6399 134739 1242 90.43 97.11 124.83 90.78 84.13 126.032 123.4466 106.7877 15.9 11 103.2354 53.1684 91.85 4.9 106.6564 82.5 110.3 4.2221 2.068 0.9902 0.4555 2.118 107.7 112.3 40083 205307 32490 48075 56901 28477 16778 22586 2.0335 1.9683 0.6597 139886 69.36
1996-05-01 69488.7 154701 795 131.1 344.852 114.241 1950.5 2975539 3835 1544 114208 91.8 87.1 102.34 110.92 99.49 90.76 95.97 78.3762 17605.092 23433.227 114.368 116.246 1.28 96.18 1.22 1.68 1.69 2.16 1.34 188.7552 322.532 947.48 2.08 1.34 98.9 59394 -757.5653 -633.15 5643.18 1220.54 101.08 103.12 101.16 118.15 64.4 4249 110.6 97.1 89.6 88.8 44.4 4506 102.4 1082 2631 1.1352 1.023 90.2405 31.782 3297.1235 224.507 8331 4572618 7689 104616.41 1.9473 2.1122 2.0118 2.0456 82399.75 225331 -1077.37 835.67 3674200 3482500 30.8753 2885 9623 3022 80.6434 12.2033 11.8694 81577 1293 99.04 109.75 142.2 102.39 88.13 128.7748 125.0656 106.4767 16.1 10.8 102.5813 53.4749 93.87 5.3 109.7669 82.2 107.3 10.9177 2.0128 0.9953 0.5945 7.294 104.6 109.7 40415 205881 32302 47249 57737 28960 17214 22419 2.0047 1.9278 0.5888 154403 69.66
1996-06-01 71103 148175 784 129.44 318.658 103.265 2062 2916579 3480 1562 94790 84.44 82.6 96.27 93.96 96.49 86.17 91 77.5252 17448.736 23924.474 116.701 116.705 1.33 96.34 1.19 1.22 1.22 1.54 0.94 188.925 688.986 -153.949 1.57 1.41 98.58 59997 -726.6058 -701.712 5654.63 1205.12 106.78 96.19 98.88 124.57 63.3 4168 111.3 95.8 89.3 92.1 37.9 3840 102.4 568 1302 1.1496 1.035 90.8581 29.783 2236.2221 166.182 7395 4634247 9418 112409.73 1.5157 1.5655 1.5311 1.5498 84226.15 231243 815.36 443.27 3981600 3822900 28.8082 2797 9833 3087 74.8475 10.3843 13.0138 86995 1277 98.73 103.73 117.92 100.49 84.93 122.7406 121.4229 106.2664 16.2 10.7 102.4346 53.1684 94.97 5.5 104.0715 80.9 108.7 5.5151 1.9773 1.0013 0.601 4.5683 105.3 111.2 41181 206817 31457 48171 58090 29845 17002 22252 1.94 1.8223 0.6099 137759 69.79
1996-07-01 74969.9 154313 780 134.91 336.631 114.024 2229.5 3094282 3568 1559 122438 95.2 92.1 112.66 115.11 111.47 97.39 103.54 78.8368 17698.808 24305.672 121.269 116.855 1.2 97.99 1.11 1.09 1.09 0.75 1.38 193.3459 -389.428 2330.888 0.76 1.31 98.71 59521 -1116.8062 -1109.635 5528.91 1105.61 106.88 95.3 97.1 116.24 75.8 4807 112.3 97.5 88.8 88.3 44.1 4459 106.1 796 1137 1.1611 1.035 90.153 33.781 2105.322 193.658 7945 4615480 7401 115458.74 1.3841 1.544 1.4547 1.4706 86453 234917 -783.77 812.47 4006400 3734800 31.8525 2647 9655 3033 82.0226 9.2481 9.7202 81432 1330 106.88 121.63 147.98 115.76 96.06 129.1862 123.8514 106.1265 15.7 10.3 102.1188 53.9177 97.1 5.4 110.3223 81.3 108.7 1.3137 1.9286 1.0069 0.677 5.9841 105.6 110.6 42206 205918 31472 48458 57607 29613 18065 20703 1.9128 1.8424 0.5851 173782 69.81
1996-08-01 74798.8 159503 771 141.3 332.407 106.162 2230.1 3165772 4099 1677 130563 90.83 90.93 114.13 118.79 112.31 96.75 103.03 79.1389 16845.765 23520.576 120.018 117.366 0.5 97.26 0.44 0 0 0.23 -0.05 192.8432 639.101 -3700.742 0.01 0.34 97.99 59643 -703.401 -443.219 5616.21 1134.25 104.77 98.37 95.42 120.65 72.5 4662 112.1 97.9 87.5 91.9 43.6 4381 104.1 834 672 1.1647 1.033 89.8841 35.732 1361.2196 179.179 7657 4766625 7225 117721.63 0.0053 0.0045 0.0049 0.0049 87918.07 238588 281.87 46.98 3999600 3853776 32.078 2796 10390 3141 81.7507 5.5248 6.8553 60363 1317 101.32 123.32 153.19 116.41 94.33 127.9519 123.3117 105.6334 15.5 10.3 100.6413 54.2583 97.83 5.2 109.8284 82.2 112.6 2.2243 1.9679 1.0134 0.5637 2.1761 107.2 113.8 42739 204572 31251 48584 57412 29061 18763 19501 1.9503 1.835 0.6275 171140 69.77
1996-09-01 71744.6 159232 811 137 312.508 102.155 2181.8 3043918 3389 1168 119275 89.61 89.68 109.74 115.6 107.6 94.55 100.46 79.3705 17242.777 24269.489 120.714 117.748 0.02 96.94 0.15 0.13 0.13 0.22 0.41 193.036 536.659 4415.141 -0.35 0.07 97.57 58775 -729.8294 -954.99 5882.17 1186.44 105.72 100.64 99.28 118.15 72.8 4748 112.9 97.2 87.4 91.4 41 4115 102.3 1063 -188 1.1612 1.04 90.1021 33.8 994.2184 165.019 7340 4792687 7747 119136.71 0.1513 0.1991 0.174 0.1742 89871.79 242039 -700.92 598.03 3847900 3849100 32.3411 2813 10187 3184 81.5557 6.7439 6.3054 68892 1368 97.34 118.77 147.96 111.87 94.23 124.3863 121.5578 105.7778 14.8 9.9 100.5059 53.9858 97.61 4.9 106.9052 82 115.1 2.9939 1.9041 1.0193 0.4524 3.1242 106.8 112.4 42648 206235 31545 48111 57854 29591 20090 19044 1.8837 1.8183 0.662 166272 69.83
1996-10-01 77200.1 170357 825 134.55 331.512 106.869 2238.8 3103350 4978 1774 119823 93.47 92.99 116.76 124.76 113.99 98.82 104.83 79.9226 17653.153 25039.401 121.096 117.981 0.38 96.35 0.3 0.22 0.22 0.26 0.24 193.6537 -133.234 -4940.238 0.18 0.5761 97.16 58600 -795.4343 -1840.603 6029.38 1234.13 96.96 96.98 97.5 118.39 85.5 5497 109.8 96.3 87.1 88.8 42.1 4188 102.9 -507 2189 1.162 1.1 88.8523 91.246 4716.3929 184.877 8347 4714824 9332 121901.22 0.3407 0.257 0.2965 0.2972 91669.48 245491 375.06 325.67 4058300 4023100 33.7881 2881 10031 3198 85.3814 7.3143 8.6733 88602 1337 110.78 128.66 163.06 120.94 99.24 126.8548 123.4466 105.5775 14.8 9.7 100.0097 54.667 97.14 5.1 109.144 82.7 115.4 1.3386 1.8586 1.0251 0.5972 0.4808 109.4 114 43453 209193 31809 48405 58150 30516 20837 19477 1.8556 1.7997 0.7419 169753 69.72
1996-11-01 80449.1 173688 839 134.13 323.064 94.148 2194.5 3120624 4014 1135 115788 93.83 88.01 112.28 123.03 108.76 94.33 99.86 80.0263 16859.022 24333.068 121.12 118.4 0.34 94.56 0.32 0.28 0.28 0.58 0.24 194.2734 1335.377 -1231.745 0.25 0.3356 97.25 60471 -814.5582 -501.714 6521.7 1259.83 104.45 95.3 93.93 117.91 75.4 4756 109.9 93.9 87.1 98 39.1 3912 105.4 -78 2622 1.1637 1.095 87.8225 35.816 4143.3437 149.656 7692 4928933 9252 124910.11 0.3292 0.3314 0.3298 0.3308 92355.59 248733 119.46 -176.01 4550300 5134500 32.7733 2997 10076 3176 83.8337 6.1201 6.0363 73121 1328 110.21 122.6 158.25 114.38 92.64 122.7406 120.3436 105.1038 14.5 9.6 99.5924 55.6207 108.59 4.9 106.0004 84.2 115.1 2.0343 1.8043 1.0304 0.545 1.7311 111.7 117.1 44519 207241 28637 48305 58640 29469 22288 19903 1.7939 1.7723 0.8146 160980 69.53
1996-12-01 81667.1 148950 885 126.04 350.783 89.817 2182.3 3023802 3327 533 96455 84.66 81.02 93.77 91.27 94.06 83.87 87.32 77.9642 20105.817 28992.562 122.376 119.932 0.33 92.64 0.47 0.88 0.87 0.59 1.21 195.0117 3156.021 971.212 0.44 0.1716 95.74 60110 -887.9543 -1726.191 6448.27 1292.15 103.08 97.77 91.16 116.84 88.3 5635 111.2 92 86.9 91.8 38.2 3789 103.2 245 3017 1.1676 1.12 85.8943 38.486 3495.4659 162.798 11204 5133910 12669 128413.28 1.0211 1.2901 1.1454 1.1554 93337.85 253188 38.83 -527.7 10076000 13002000 28.8082 2993 9947 3154 73.4813 5.9604 5.4258 64825 1341 115.87 104.04 119.71 100.11 88.41 115.6093 116.7009 104.095 14.2 9.2 99.1863 56.2338 138.35 5 98.0934 85.7 112 5.6091 1.8043 1.0373 0.6001 3.1649 112.2 117.6 44849 207659 28228 47823 59986 29027 23475 19120 1.7897 1.7291 0.8717 139928 68.74
1997-01-01 77582.6 158591 861 114.83 273.309 85.022 2047.9 2723053 3552 1415 102497 77.19 82.07 94.26 104.28 91.04 83.88 87.67 77.9365 20620.06 30153.076 127.762 120.367 0.81 92.18 1.18 1.58 1.58 0.32 1.67 199.1459 -1452.84 5517.084 1.85 1.23 94.84 58951 -827.8799 -974.894 6813.09 1345.42 97.34 94.02 94.86 114.56 40.2 2512 108.6 89.8 86.9 89.7 37.5 3685 104.6 -288 1249 1.1733 1.09 84.5976 48.883 -354.8442 208.795 8118.3788 4898685 9780.23 131309.25 2.2828 2.7515 2.4903 2.5295 95147.16 257624 1112.58 220.71 4048000 4035400 30.7813 3309 9455 3281 75.8819 7.2896 7.9595 86567 1275 79.11 99.08 127.19 92.86 79.76 117.5293 116.566 103.7783 13.9 8.9 98.7464 56.6085 101.62 5 100.675 85.4 111.2 13.1351 1.7318 1.0429 0.6446 7.157 114.3 117.6 46044 208686 27410 48022 59605 29351 24931 19367 1.7405 1.7212 0.744 137223 68.57
1997-02-01 71072.8 146815 853 115.39 250.777 73.878 2015.4 2699642 3940 1038 109534 83.91 78.09 84.37 95.57 80.85 79.5 83.42 76.733 22610.062 36141.606 128.166 120.786 0.45 93.79 0.5 0.42 0.42 0.48 0.34 200.062 -249.543 -3325.021 0.53 0.0144 97.25 59405 -658.2947 -411.231 6877.74 1349.17 100.89 98.72 96.25 104.78 67.6 4249 111.7 90.9 88.7 93.4 31.3 3146 104 91 957 1.1749 1.1 84.7705 32.041 3467.1087 144.137 8437.475 4758640 8032.936 132468.77 0.7311 0.6216 0.6735 0.6763 96346.07 259281 -627.01 -242.94 4013000 3870800 30.2927 3219 9840 3097 73.0853 7.9434 8.1756 97088 1277 99.07 92.51 126.6 84.78 83.85 115.4722 113.8677 103.341 14.2 9.1 98.3855 55.8251 97.11 5.1 96.7484 84.3 112.9 10.8493 1.6724 1.0493 0.5162 6.5927 112.8 117.2 46857 210524 27635 48056 60156 28903 26087 19686 1.6603 1.628 0.6616 150055 68.57
1997-03-01 70461.6 157750 881 143.63 258.144 76.779 2217.2 3085468 4283 1403 122985 90.84 87.84 94.15 109.09 89.54 88.84 93.05 78.2706 24696.983 36905.254 133.997 120.972 0.68 101.12 0.51 1.16 1.16 0.73 1.59 201.0623 -180.938 2219.901 0.63 0.2104 98.49 58980 -569.1415 -880.878 6583.48 1282.86 101.06 97.5 92.13 106.38 76 4728 109.9 90.2 90.6 89.4 37.8 3823 108 0 1173 1.1799 1.15 83.329 32.883 1918.4331 145.913 8547.017 4449908 9699.918 133100.28 1.6997 1.8705 1.7734 1.7941 97581.47 261707 -1038.11 -254 4093000 3859000 33.3559 3121 9488 3215 81.2812 11.9127 14.4056 176071 1319 104.36 104.58 146.62 94.81 93.21 121.0949 118.4548 103.0277 15 9.9 97.8329 56.7788 98.39 5.1 102.5151 85.6 114.6 2.4386 1.6416 1.0567 0.7418 2.8536 115.9 121 47635 212336 27839 48269 60495 28814 26976 19943 1.6247 1.5876 0.6316 173266 68.72
1997-04-01 73576.4 163644 876 139.83 281.557 83.319 2191.7 2919247 4779 1553 139820 91.19 88.55 100.52 120.69 94.41 91.01 95.89 78.9793 24671.794 36422.876 135.06 121.455 0.6 102.81 0.88 0.59 0.59 0.23 0.53 203.2338 -263.076 5230.042 0.8 0.6389 98.79 56171 -762.3118 -2247.152 7008.99 1225.02 103.8 96.71 94.77 114.02 87.5 5535 113.9 90.4 91 94.9 45.3 4624 107.4 -114 1465 1.1855 1.14 82.0884 33.724 1488.1743 159.438 10955.298 4853711 10985.175 134699.97 0.9386 1.1475 1.0365 1.0426 99208.84 264495 -126.28 162.57 4091000 4001000 34.9344 3134 9945 3177 84.8103 14.4273 10.3646 153190 1382 112.54 111.94 163.38 99.97 93.55 122.6035 118.7246 102.9947 15.9 10.7 97.2689 57.6303 98.2 5.2 103.8901 86.5 113.4 10.3715 1.6596 1.0609 0.4248 4.9114 117 119.4 48657 214484 27982 48250 60111 29831 27969 20341 1.6551 1.577 0.6211 193234 68.94
1997-05-01 78110.8 166679 895 140.74 276.016 81.827 2240.6 3158564 4741 1496 130288 87.56 92.19 100.17 114.06 95.82 93.42 98.18 79.0618 24450.31 36579.202 135.165 121.655 0.11 97.71 0.41 0.3 0.3 0.86 0.14 203.2135 292.917 -5844.12 0.39 0.5509 99.67 59279 -745.9324 -923.963 7331.04 1352.56 102.89 95.89 91.09 103.72 78.3 4722 112.2 91 91.1 95.3 45.3 4656 113.2 86 1717 1.1876 1.135 80.609 31.933 5159.2848 149.293 10140.485 4892441 9156.621 134449.66 0.5874 0.468 0.5246 0.5262 100467.32 267127 -713.05 -192.62 4172000 4036000 34.0324 3100 10304 3235 83.8437 15.7446 14.7025 156112 1376 102.35 111.68 156.01 101.54 95.09 121.9178 118.4548 102.817 16 10.7 97.3027 59.2311 98.25 5.3 103.5151 88.4 112 13.6446 1.5845 1.0683 0.7426 8.4167 109.4 112.6 49005 218564 28868 48816 61081 30650 28627 20522 1.5787 1.5914 0.6354 182322 69.27
1997-06-01 81202.4 170554 885 144.33 269.561 87.324 2261.5 2918896 5382 1770 138098 99.32 91.17 103.57 113.41 100.34 94.8 100.02 78.9261 24707.245 36776.431 135.316 122.029 0.35 94.05 0.54 0.7 0.7 1.11 0.24 205.2253 -204.304 3152.346 1.3 1.42 100.08 57615 -1096.2308 -1117.826 7672.79 1422.45 106.55 95.16 94.11 108.82 84.1 5208 113.7 89.8 91.7 98.8 47.1 4844 110.4 -637 1451 1.1903 1.135 82.0272 30.928 1489.9075 145.513 8401.538 4949516 9689.818 130265.91 1.0738 1.2194 1.141 1.149 106119.4 268548 321.31 -362.71 4227000 4148000 35.6861 2970 10045 3171 86.4815 8.2793 9.998 99133 1404 119.84 113.75 155.12 104.73 94.93 123.0149 118.185 102.6812 16 10.5 97.0772 58.3455 98.67 5.5 104.9145 86 114.2 10.781 1.6068 1.0746 0.4852 6.116 106.1 108.4 52284 220400 29295 49260 62102 29895 30054 19794 1.5924 1.5879 0.6535 188195 69.48
1997-07-01 82058.7 173228 886 137.2 279.181 88.591 2252.1 3341827 6198 2212 129893 97.65 95.57 109.01 109.07 108.5 98.78 104.27 79.5971 25793.893 37000.275 133.514 122.682 0.18 91.7 0.22 0.09 0.09 0.51 -0.09 206.354 8.851 -481.227 0.24 0.1138 99.56 60331 -1208.9311 -1451.537 8222.61 1531.14 109.38 98.4 91.43 105.84 95.5 5783 110 90.8 90.5 95.3 51.5 5239 111.6 -1119 4702 1.1909 1.15 81.2824 32.814 4492.6721 132.035 9887.965 5162360 9931.641 132544.64 0.1522 0.1492 0.1506 0.1508 107272 272785 606.6 249.63 4516000 4206000 37.3586 2956 10285 3220 89.015 12.5444 13.5218 161904 1443 129.6 119.95 156.05 112.93 99.81 123.9749 118.4548 101.9524 15.7 10.2 96.5583 58.2434 100.64 5.5 106.9148 86.3 115.3 2.427 1.6038 1.0807 0.6036 1.6812 108.4 110.7 54036 222676 28928 49808 62657 30293 31074 19916 1.6055 1.6143 0.658 176164 69.44
1997-08-01 82132.5 171563 866 142.36 281.403 81.351 2267.8 3502159 5810 2248 139173 97.53 94.6 109.97 112.02 108.91 98.88 104.51 79.2407 24986.155 37885.489 132.843 122.714 -0.03 91.46 -0.02 -0.04 -0.04 1.18 -0.15 205.7762 307.909 -2655.977 -0.27 -0.7635 99.89 63056 -835.7103 -730.028 7622.42 1596.74 103.21 96.17 92.98 108.2 88.2 5370 113.8 89.4 90.9 94.3 49.8 5075 111.3 -471 4435 1.1883 1.135 80.4108 27.162 5114.0454 134.365 10095.933 4977276 8863.06 132251.89 -0.0752 -0.0679 -0.0715 -0.0715 107276.47 273872 -2065.53 146.21 4447000 4124000 37.1894 3072 10685 3327 87.4447 4.2331 4.497 58040 1423 110.25 119.96 156.84 112.61 99.71 122.192 117.1057 101.4421 15.9 10.2 96.0846 58.2774 98.1 5.7 104.8068 87.4 114 -17.5808 1.5859 1.0879 0.7569 -5.9177 105.7 109.8 55151 225964 28596 49626 62981 30716 33674 20371 1.5804 1.583 0.627 188692 69.44
1997-09-01 81987.3 175237 852 138.6 289.548 87.231 2227.5 3527249 6819 2519 144931 103.2 94.79 116.2 125.11 113.18 101.04 107.26 80.2598 26151.489 38786.181 136.023 122.932 0.1 91.14 0.06 0.59 0.59 0.27 0.92 206.0026 -314.311 3146.701 0.17 0.0114 100.07 61931 -907.136 -796.639 7945.26 1660.15 101.12 96.68 92.03 105.15 90.2 5435 111.4 89.2 90.7 95.6 45.2 4588 112.1 -756 1369 1.1866 1.135 82.2021 30.383 1041.0919 147.305 8842.821 5020077 10694.957 143185.97 0.9074 1.0249 0.9622 0.9678 108518.21 278284 1020.54 503.86 4566000 5305000 39.3505 3151 10441 3417 91.9915 9.5659 9.1291 125168 1462 124.4 125.76 158.28 117.85 101.55 123.152 116.7009 101.1067 16.3 10.5 95.6673 57.494 97.79 5.8 105.9246 86.5 113.9 11.198 1.5903 1.0936 0.4397 4.6123 98.7 101.6 56463 229320 28868 49683 63767 30919 35063 21020 1.5802 1.6036 0.6474 202218 69.53
1997-10-01 87297.2 187298 761 128.22 295.879 92.078 2140.9 3506847 7629 2273 153503 105.47 95.97 121.19 128.17 118.69 103.63 110.64 80.232 26655.813 39758.708 137.153 123.179 0.29 94 0.23 0.34 0.34 0.15 0.41 206.1262 576.162 871.156 0.29 0.221 98.94 53690 -1039.2954 -2073.058 7442.08 1682.27 100.98 97.45 92.5 106.46 92.7 5645 114 87.5 89 93.1 48 4793 109.1 -888 -151 1.1871 1.17 82.4256 32.597 -4525.5732 158.914 10155.54 5206021 11127.248 149394.8 0.5925 0.6272 0.6086 0.6107 108142.76 286167 1549 1211.94 4545000 4182000 41.0418 3303 10567 3410 94.8786 11.5856 12.9421 169345 1506 128.58 130.13 157.73 123.1 102.58 125.8948 118.5897 100.6128 16.5 10.5 95.1372 57.6643 97.99 6 108.2591 87 114.5 -23.8281 1.6729 1.1001 0.6111 -12.4349 96.9 99.1 57553 232530 29101 49827 64438 30998 35795 22371 1.683 1.6115 0.6553 201353 69.54
1997-11-01 85390.1 170374 830 120.87 270.653 83.225 2088.3 3388512 6524 1415 102706 96.32 87.1 106.87 106.12 106.61 92.89 98.13 79.4478 26017.065 39214.679 140.711 123.555 0.15 94.81 0.17 0.83 0.83 0.54 1.08 206.559 960.523 -4135.509 0.53 0.5262 99.14 52035 -751.1805 -1328.088 7823.13 1600.97 100.79 104.05 91.79 103.79 86.4 5263 112.6 88 90 97 39.3 3976 110.2 924 -1216 1.1896 1.165 80.2668 28.507 2326.9691 144.448 9312.823 5137221 9701.028 153923.84 1.5102 1.3268 1.4107 1.4224 107155.23 291284 56.11 -81.41 4982000 4545000 35.2726 3434 10727 3395 84.0659 9.7601 9.7243 142138 1459 119.57 115.97 132.25 111.6 94.73 117.5293 114.8121 99.7191 16.6 10.5 94.28 59.1289 110.44 6.1 100.5792 89.2 115 4.5404 3.0435 1.1073 0.6074 3.189 98 103 59018 233584 29089 49933 65393 31168 35547 22454 2.9832 2.701 1.5334 148426 69.36
1997-12-01 81216.8 144095 945 116.32 308.862 89.734 2200.2 3324579 3757 746 83521 79.34 79.4 87.85 70.21 92.43 81.16 83.54 75.6569 32283.073 45611.716 144.057 123.682 0.57 98.32 0.43 0.69 0.69 0.23 0.87 206.9308 3581.433 5274.476 0.56 0.5669 97.32 52173 -1243.9899 -1940.951 7908.25 1567 97.95 97.28 92.62 113.31 85.5 5299 113.9 87.4 90.1 92.8 45 4534 108.1 492 3191 1.1978 1.21 77.9742 30.743 3790.4723 152.755 13138.143 5258504 14012.354 167741.82 1.0971 1.5201 1.2927 1.3016 115891.52 304814 2278.4 5074.41 8317000 6318000 31.627 3428 9935 3332 77.434 6.4181 6.5803 95830 1401 115.89 94.89 91.74 95.65 83.63 108.2037 107.122 98.3885 16.6 10.2 93.2875 59.708 136.19 6.4 91.7101 90.4 113.4 8.5374 2.9724 1.1136 0.5947 4.005 93.5 99.6 24379 235309 28983 50075 67094 31477 35050 22630 2.9139 2.7977 1.3085 115967 68.46
1998-01-01 79363.9 156342 914 126.44 275.807 89.964 2156.7 3206774 4658 1426 87729 80.02 80.77 83.23 71.51 86.17 80.82 83.55 77.4032 33581.444 44540.978 146.525 124.006 0.85 100.01 0.71 0.88 0.88 0.33 0.75 208.3794 -2719 1454.995 1.26 0.2395 98.82 53103 -783.9272 -786.426 7906.5 1570.23 105.24 98.32 90.88 107.88 76.6 4641 117.8 85.6 90.4 97.2 38.6 3917 110.9 337 2227 1.2058 1.19 79.322 29.24 4676.1691 119.391 11644.598 5071332 11798.6111 173816.83 1.9165 1.8404 1.87 1.8864 117448.68 310061 -243.4 -431.44 4343799 4090342 32.0968 3735 9545 3461 75.699 11.1089 12.291 183519 1267 102.59 89.85 96.78 88.85 86.08 109.0266 107.3918 97.4633 16.6 10.3 91.8325 57.8346 99.99 6.3 91.9601 88.2 112.3 -4.6685 2.67 1.1199 0.6539 -2.6675 94.5 100.6 24324 234922 28142 50390 67250 31151 35297 22692 2.6663 2.5923 1.1459 117117 68.17
1998-02-01 75828.1 159705 945 117.54 255.78 83.147 1992.3 2850248 4480 1361 82904 82.62 78.17 80.69 74.42 82.09 78.74 81.83 77.3714 31933.702 42600.24 145.613 124.118 0.54 99.65 0.46 0.02 0.02 0.48 -0.15 208.9628 -128.521 -1344.778 0.14 -0.1626 97.51 58782 -635.8754 -759.237 8545.72 1712.7 106.63 96.85 90.75 108.96 65.9 3943 110.8 85.8 88.3 95.6 37.4 3716 110.3 1056 5224 1.21 1.19 80.6709 36.096 6322.434 106.378 9875.404 4746571 10538.9264 177389.89 0.0416 0.0395 0.0405 0.0405 119146.27 314761 -68.13 -91.21 4556785 4263578 31.8525 3486 9722 3339 74.0396 12.2709 10.1714 168032 1253 92.66 85.64 90.01 84.41 82.93 108.7523 105.0983 96.9531 18.1 12 91.167 56.9831 95.68 6.1 91.0125 87.3 111.2 8.7449 2.1298 1.1271 0.5962 3.7152 103.2 109.8 24902 239660 28440 50965 68677 32202 36002 23375 2.1073 2.0834 0.4461 120535 68.1
